district,block,clf_id,clf_name,partner_organization,project_title
Bargarh,Padampur,240002338032,Kansingha GP Stariya Sangha,Industree,
Bargarh,Padampur,240002337965,Khaliapali Gram Panchayat Stariya Sangha,Industree,
Bargarh,Padampur,240002337977,Loharpali Grampanchayat Stariya Sangha,Industree,
Bargarh,Padampur,240002337983,Purena Gramapanchayat Starya Sangha,Industree,
Bargarh,Padampur,240002338084,TAL GPLF IB,Industree,
Bolangir,Balangir,240002338554,Baidipali GPLF,Industree,
Bolangir,Balangir,240002338698,Barapudugia GPLF,Industree,
Bolangir,Balangir,240002338717,Barkani GPLF,Industree,
Bolangir,Balangir,240002338679,Chudapali GPLF,Industree,
Bolangir,Balangir,240002338596,GPLF Sibtala,Industree,
Bolangir,Balangir,240002338577,Gram Panchayata Stariya Sangha Sahajbahal,Industree,
Bolangir,Balangir,240002338605,Grampanchayat Stariya Sangha Bhutiarbahal,Industree,
Bolangir,Balangir,240002338565,Grampanchayat Stariya Sangha Bidighat,Industree,
Bolangir,Balangir,240002338729,Jhankarpali GPLF,Industree,
Bolangir,Balangir,240002338755,Khujenpali GPLF,Industree,
Bolangir,Balangir,240002338614,Kudasingha Grampanchayat Stariya Sangha,Industree,
Bolangir,Balangir,240002338646,Kutumdola GPLF,Industree,
Bolangir,Balangir,240002422206,Madhiapali GPLF,Industree,
Bolangir,Balangir,240002338740,Manhira GPLF,Industree,
Bolangir,Balangir,240002338680,Sikachhida GPLF,Industree,
Bolangir,Balangir,240002338667,Tusurabahal GPLF,Industree,
Bolangir,Belpara,240002338362,Bagdor Gram Panchayat Stariya Sangh,Industree,
Bolangir,Belpara,240002338520,Bahabal Gram Panchayat Stariya Sangha,Industree,
Bolangir,Belpara,240002338423,Balikhamar Gram Panchayat Stariya Sangha,Industree,
Bolangir,Belpara,240002338549,Belapada Gram Panchayat Stariya Sangha,Industree,
Bolangir,Belpara,240002338508,Bharuapali Gram Panchyat Staria Sangha,Industree,
Bolangir,Belpara,240002338410,Juba Gram Panchayat Staria Sangha,Industree,
Bolangir,Belpara,240002338481,Kanut Gram Panchayat Stariya Sangh,Industree,
Bolangir,Belpara,240002338336,Kapani Gram Panchayat Stariya Sangh,Industree,
